,Date,AMZN,GOOG,MSFT,AAPL,AMZN_z_norm,GOOG_z_norm,MSFT_z_norm,AAPL_z_norm
639,2015-07-29,26.450000762939453,31.59650039672852,40.95317840576172,27.902494430541992,-0.8943873419819441,-0.7953977355474966,-0.8469975784559537,-0.670781458357426
640,2015-07-30,26.83799934387207,31.629499435424805,41.47515106201172,27.7618350982666,-0.8870922698595145,-0.7944584932835933,-0.8412577408564357,-0.6736325180945592
641,2015-07-31,26.8075008392334,31.280500411987305,41.31589889526367,27.519088745117188,-0.887665696675743,-0.8043919533425486,-0.8430089467166663,-0.6785528055906295
642,2015-08-03,26.75149917602539,31.56049919128418,41.41323471069336,26.8702449798584,-0.8887186288052793,-0.7964224276306813,-0.8419385998958254,-0.6917043846923802
643,2015-08-04,26.59499931335449,31.462499618530277,42.05905151367188,26.008146286010746,-0.8916611080859774,-0.7992117616298348,-0.8348369183733335,-0.7091784821141707
644,2015-08-05,26.850500106811523,32.18899917602539,42.09445190429688,26.18056869506836,-0.8868572330018809,-0.7785336111119755,-0.8344476403322062,-0.7056836085050651
645,2015-08-06,26.472999572753903,32.13399887084961,41.24512100219727,26.23753929138184,-0.8939549229356599,-0.7800990691734702,-0.843787251110532,-0.7045288570163276
646,2015-08-07,26.131000518798828,31.76499938964844,41.351295471191406,26.3264217376709,-0.9003851211039318,-0.7906017965799367,-0.8426197106236039,-0.7027272761339691
647,2015-08-10,26.200000762939453,31.686500549316406,41.87327194213867,27.283578872680664,-0.8990877922419004,-0.7928360867720187,-0.836879831076021,-0.6833264150208701
648,2015-08-11,26.37299919128418,33.03900146484375,41.05934143066406,25.863792419433597,-0.8958351102119604,-0.7543402374376508,-0.8458301638132196,-0.712104427305577
649,2015-08-12,26.295499801635746,32.97800064086914,41.351295471191406,26.26261138916016,-0.8972922383168381,-0.7560764865610632,-0.8426197106236039,-0.7040206642974735
650,2015-08-13,26.482999801635746,32.8224983215332,41.34244155883789,26.242095947265625,-0.893766900621871,-0.7605025049005532,-0.8427170720819505,-0.7044364970007062
651,2015-08-14,26.576000213623047,32.85599899291992,41.58131408691406,26.426692962646484,-0.8920183253790639,-0.759548984807888,-0.8400903262137016,-0.7006948532033582
652,2015-08-17,26.76099967956543,33.04349899291992,41.86442947387695,26.700170516967773,-0.8885400022279414,-0.7542122255736958,-0.8369770666901734,-0.6951516671841858
653,2015-08-18,26.750999450683597,32.80649948120117,42.0959587097168,26.54975700378418,-0.8887280245417303,-0.7609578753479043,-0.8344310708466196,-0.698200436891971
654,2015-08-19,26.645999908447266,33.04499816894531,41.50819396972656,26.21019554138184,-0.8907022050441304,-0.7541695549523776,-0.8408943867193404,-0.7050830944311235
655,2015-08-20,25.78899955749512,32.34149932861328,40.66218948364258,25.67236328125,-0.9068153551337931,-0.7741930425917668,-0.850197418785181,-0.7159845531355561
656,2015-08-21,24.723499298095703,30.624000549316406,38.35569763183594,24.102169036865234,-0.9268486790189029,-0.8230777224324412,-0.8755606030352786,-0.7478112191464463
657,2015-08-24,23.168500900268555,29.480499267578125,37.11782836914063,23.500526428222656,-0.9560854495120956,-0.8556248745637873,-0.8891727500552999,-0.7600060660143831
658,2015-08-25,23.318500518798828,29.10300064086914,36.04027938842773,23.641815185546875,-0.9532651865284398,-0.8663695107343689,-0.9010219457569537,-0.7571422483010445
659,2015-08-26,25.03849983215332,31.43099975585937,38.03509140014648,24.99778938293457,-0.9209261016501129,-0.80010833327242,-0.879086128139432,-0.7296576628403758
660,2015-08-27,25.918500900268555,31.88050079345703,39.09484100341797,25.733890533447266,-0.9043804966525767,-0.7873143129354692,-0.8674326621080262,-0.7147374416311973
661,2015-08-28,25.90049934387207,31.518999099731445,39.12154769897461,25.81821632385254,-0.9047189583343506,-0.797603632947022,-0.8671389837065249,-0.7130282207644602
662,2015-08-31,25.644500732421875,30.912500381469727,38.75642776489258,25.69742774963379,-0.9095321932933086,-0.8148662336681364,-0.8711540007785568,-0.7154765150588378
663,2015-09-01,24.82699966430664,29.88949966430664,37.24250793457031,24.548837661743164,-0.9249026857258558,-0.8439836124622982,-0.8878017195061403,-0.7387575793229838
